JobID|JobIDRaw|Cluster|Partition|Account|Group|GID|User|UID|Submit|Eligible|Start|End|Elapsed|ExitCode|State|NNodes|NCPUS|ReqCPUS|ReqMem|ReqGRES|Timelimit|QOS|NodeList|JobName|NTasks
1199|1199|micro|normal|account1|user3|1003|user3|1003|2021-02-12T01:25:11|2021-02-12T01:25:11|2021-02-12T01:26:18|2021-02-12T01:33:00|00:06:42|0:0|COMPLETED|4|48|48|2800Mc||00:30:00|normal|m[1-4]|jobid_1199|
1200|1200|micro|normal|account1|user2|1002|user2|1002|2021-02-12T01:26:40|2021-02-12T01:26:40|2021-02-12T03:26:55|2021-02-12T03:31:55|00:05:00|0:0|COMPLETED|1|1|1|2800Mc||00:13:00|normal|n4|jobid_1200|
1201|1201|micro|normal|account1|user2|1002|user2|1002|2021-02-12T01:27:37|2021-02-12T01:27:37|2021-02-12T01:42:52|2021-02-12T01:47:52|00:05:00|0:0|COMPLETED|1|12|12|2800Mc||00:05:00|normal|n4|jobid_1201|
1202|1202|micro|normal|account1|user3|1003|user3|1003|2021-02-12T01:28:00|2021-02-12T01:28:00|2021-02-12T09:23:53|2021-02-12T09:32:04|00:08:11|0:0|COMPLETED|1|12|12|2800Mc||00:25:00|normal|m3|jobid_1202|
1203|1203|micro|normal|account1|user3|1003|user3|1003|2021-02-12T01:29:02|2021-02-12T01:29:02|2021-02-12T06:02:34|2021-02-12T06:02:36|00:00:02|0:0|COMPLETED|1|12|12|2800Mc|gpu:2|00:21:00|normal|g1|jobid_1203|
1204|1204|micro|normal|account2|user4|1004|user4|1004|2021-02-12T01:29:37|2021-02-12T01:29:37|2021-02-12T01:53:25|2021-02-12T01:53:25|00:00:00|0:0|COMPLETED|1|1|1|2800Mc||00:19:00|normal|n4|jobid_1204|
1205|1205|micro|normal|account1|user3|1003|user3|1003|2021-02-12T01:29:44|2021-02-12T01:29:44|2021-02-12T06:02:34|2021-02-12T06:20:34|00:18:00|0:0|COMPLETED|1|12|12|500000Mn||00:18:00|normal|b1|jobid_1205|
1206|1206|micro|normal|account1|user3|1003|user3|1003|2021-02-12T01:29:56|2021-02-12T01:29:56|2021-02-12T10:18:59|2021-02-12T10:48:33|00:29:34|0:0|COMPLETED|1|1|1|2800Mc||00:30:00|normal|m3|jobid_1206|
1207|1207|micro|normal|account1|user2|1002|user2|1002|2021-02-12T01:30:25|2021-02-12T01:30:25|2021-02-12T03:26:55|2021-02-12T03:26:55|00:00:00|0:0|COMPLETED|1|1|1|2800Mc||00:25:00|normal|n4|jobid_1207|
1208|1208|micro|normal|account1|user2|1002|user2|1002|2021-02-12T01:30:38|2021-02-12T01:30:38|2021-02-12T03:09:51|2021-02-12T03:12:59|00:03:08|0:0|COMPLETED|1|6|6|2800Mc||00:05:00|normal|n4|jobid_1208|
1209|1209|micro|normal|account1|user1|1001|user1|1001|2021-02-12T01:31:12|2021-02-12T01:31:12|2021-02-12T03:05:20|2021-02-12T03:12:15|00:06:55|0:0|COMPLETED|2|24|24|2800Mc||00:07:00|normal|b1,g1|jobid_1209|
1210|1210|micro|normal|account2|user4|1004|user4|1004|2021-02-12T01:31:14|2021-02-12T01:31:14|2021-02-12T08:48:13|2021-02-12T08:57:07|00:08:54|0:0|COMPLETED|1|12|12|2800Mc||00:21:00|normal|n4|jobid_1210|
1211|1211|micro|normal|account1|user3|1003|user3|1003|2021-02-12T01:31:55|2021-02-12T01:31:55|2021-02-12T03:45:03|2021-02-12T03:46:00|00:00:57|0:0|COMPLETED|2|24|24|2800Mc||00:07:00|normal|m[1-2]|jobid_1211|
1212|1212|micro|normal|account2|user5|1005|user5|1005|2021-02-12T01:32:28|2021-02-12T01:32:28|2021-02-12T07:17:49|2021-02-12T07:20:16|00:02:27|0:0|COMPLETED|1|1|1|2800Mc||00:25:00|normal|m3|jobid_1212|
1213|1213|micro|normal|account1|user1|1001|user1|1001|2021-02-12T01:36:05|2021-02-12T01:36:05|2021-02-12T01:41:20|2021-02-12T01:51:15|00:09:55|0:0|COMPLETED|4|48|48|2800Mc||00:20:00|normal|b1,g1,m[3-4]|jobid_1213|
1214|1214|micro|normal|account1|user1|1001|user1|1001|2021-02-12T01:36:07|2021-02-12T01:36:07|2021-02-12T10:04:16|2021-02-12T10:04:16|00:00:00|0:0|COMPLETED|1|12|12|2800Mc||00:18:00|normal|m4|jobid_1214|
1215|1215|micro|normal|account1|user3|1003|user3|1003|2021-02-12T01:36:47|2021-02-12T01:36:47|2021-02-12T06:04:15|2021-02-12T06:16:01|00:11:46|0:0|COMPLETED|3|36|36|2800Mc||00:16:00|normal|n[1-3]|jobid_1215|
1216|1216|micro|normal|account1|user3|1003|user3|1003|2021-02-12T01:37:26|2021-02-12T01:37:26|2021-02-12T10:13:54|2021-02-12T10:25:34|00:11:40|0:0|COMPLETED|1|1|1|2800Mc||00:26:00|normal|m3|jobid_1216|
1217|1217|micro|normal|account1|user1|1001|user1|1001|2021-02-12T01:37:55|2021-02-12T01:37:55|2021-02-12T09:06:19|2021-02-12T09:29:19|00:23:00|0:0|COMPLETED|1|12|12|500000Mn||00:23:00|normal|b1|jobid_1217|
1218|1218|micro|normal|account2|user5|1005|user5|1005|2021-02-12T01:39:36|2021-02-12T01:39:36|2021-02-12T03:26:35|2021-02-12T03:51:34|00:24:59|0:0|COMPLETED|3|36|36|2800Mc||00:30:00|normal|n[1-3]|jobid_1218|
1219|1219|micro|normal|account1|user2|1002|user2|1002|2021-02-12T01:41:33|2021-02-12T01:41:33|2021-02-12T10:45:26|2021-02-12T10:45:26|00:00:00|0:0|COMPLETED|1|12|12|500000Mn||00:16:00|normal|b1|jobid_1219|
1220|1220|micro|normal|account1|user1|1001|user1|1001|2021-02-12T01:42:11|2021-02-12T01:42:11|2021-02-12T06:03:04|2021-02-12T06:08:53|00:05:49|0:0|COMPLETED|1|12|12|2800Mc|gpu:2|00:20:00|normal|g1|jobid_1220|
1221|1221|micro|normal|account1|user1|1001|user1|1001|2021-02-12T01:46:30|2021-02-12T01:46:30|2021-02-12T06:10:06|2021-02-12T06:14:35|00:04:29|0:0|COMPLETED|1|1|1|2800Mc||00:12:00|normal|g1|jobid_1221|
1222|1222|micro|normal|account1|user1|1001|user1|1001|2021-02-12T01:46:42|2021-02-12T01:46:42|2021-02-12T02:02:58|2021-02-12T02:07:44|00:04:46|0:0|COMPLETED|1|12|12|2800Mc||00:06:00|normal|m1|jobid_1222|
1223|1223|micro|normal|account1|user1|1001|user1|1001|2021-02-12T01:47:15|2021-02-12T01:47:15|2021-02-12T10:13:54|2021-02-12T10:34:54|00:21:00|0:0|COMPLETED|1|1|1|2800Mc||00:21:00|normal|m3|jobid_1223|
1224|1224|micro|normal|account1|user1|1001|user1|1001|2021-02-12T01:47:35|2021-02-12T01:47:35|2021-02-12T02:20:35|2021-02-12T02:25:39|00:05:04|0:0|COMPLETED|1|12|12|2800Mc||00:06:00|normal|m1|jobid_1224|
1225|1225|micro|normal|account1|user1|1001|user1|1001|2021-02-12T01:47:43|2021-02-12T01:47:43|2021-02-12T01:51:47|2021-02-12T01:51:47|00:00:00|0:0|COMPLETED|8|96|96|2800Mc||00:05:00|normal|b1,g1,m[2-4],n[1-3]|jobid_1225|
1226|1226|micro|normal|account1|user2|1002|user2|1002|2021-02-12T01:48:17|2021-02-12T01:48:17|2021-02-12T06:06:35|2021-02-12T06:09:56|00:03:21|0:0|COMPLETED|2|24|24|2800Mc||00:13:00|normal|m[3-4]|jobid_1226|
1227|1227|micro|normal|account1|user2|1002|user2|1002|2021-02-12T01:48:53|2021-02-12T01:48:53|2021-02-12T06:52:20|2021-02-12T06:56:22|00:04:02|0:0|COMPLETED|2|24|24|2800Mc||00:21:00|normal|n[1-2]|jobid_1227|
1228|1228|micro|normal|account2|user4|1004|user4|1004|2021-02-12T01:49:39|2021-02-12T01:49:39|2021-02-12T01:59:57|2021-02-12T02:02:57|00:03:00|0:0|COMPLETED|1|6|6|2800Mc||00:06:00|normal|m1|jobid_1228|
1229|1229|micro|normal|account1|user3|1003|user3|1003|2021-02-12T01:49:57|2021-02-12T01:49:57|2021-02-12T01:51:47|2021-02-12T02:05:40|00:13:53|0:0|COMPLETED|8|96|96|2800Mc||00:24:00|normal|b1,g1,m[2-4],n[1-3]|jobid_1229|
1230|1230|micro|normal|account1|user3|1003|user3|1003|2021-02-12T01:50:52|2021-02-12T01:50:52|2021-02-12T09:24:24|2021-02-12T09:43:11|00:18:47|0:0|COMPLETED|1|12|12|2800Mc||00:23:00|normal|m1|jobid_1230|
1231|1231|micro|normal|account1|user2|1002|user2|1002|2021-02-12T01:51:18|2021-02-12T01:51:18|2021-02-12T09:43:02|2021-02-12T10:09:02|00:26:00|0:0|COMPLETED|1|1|1|2800Mc||00:26:00|normal|n1|jobid_1231|
1232|1232|micro|normal|account1|user3|1003|user3|1003|2021-02-12T01:51:19|2021-02-12T01:51:19|2021-02-12T05:15:24|2021-02-12T05:18:04|00:02:40|0:0|COMPLETED|2|24|24|2800Mc||00:14:00|normal|b1,g1|jobid_1232|
1233|1233|micro|normal|account1|user1|1001|user1|1001|2021-02-12T01:51:19|2021-02-12T01:51:19|2021-02-12T05:08:53|2021-02-12T05:11:51|00:02:58|0:0|COMPLETED|1|12|12|500000Mn||00:05:00|normal|b1|jobid_1233|
1234|1234|micro|normal|account1|user2|1002|user2|1002|2021-02-12T01:51:45|2021-02-12T01:51:45|2021-02-12T03:26:55|2021-02-12T03:32:55|00:06:00|0:0|COMPLETED|1|12|12|2800Mc||00:12:00|normal|m4|jobid_1234|
1235|1235|micro|normal|account1|user3|1003|user3|1003|2021-02-12T01:53:49|2021-02-12T01:53:49|2021-02-12T05:18:25|2021-02-12T05:35:07|00:16:42|0:0|COMPLETED|2|24|24|2800Mc||00:28:00|normal|b1,g1|jobid_1235|
1236|1236|micro|normal|account1|user1|1001|user1|1001|2021-02-12T01:55:27|2021-02-12T01:55:27|2021-02-12T10:22:02|2021-02-12T10:48:22|00:26:20|0:0|COMPLETED|1|1|1|2800Mc||00:29:00|normal|m1|jobid_1236|
1237|1237|micro|normal|account1|user2|1002|user2|1002|2021-02-12T01:56:08|2021-02-12T01:56:08|2021-02-12T07:17:19|2021-02-12T07:17:19|00:00:00|0:0|COMPLETED|2|24|24|2800Mc||00:27:00|normal|m[1-2]|jobid_1237|
1238|1238|micro|normal|account1|user3|1003|user3|1003|2021-02-12T01:57:18|2021-02-12T01:57:18|2021-02-12T09:49:37|2021-02-12T09:50:12|00:00:35|0:0|COMPLETED|1|6|6|2800Mc||00:18:00|normal|n1|jobid_1238|
1239|1239|micro|normal|account2|user5|1005|user5|1005|2021-02-12T01:57:31|2021-02-12T01:57:31|2021-02-12T01:59:57|2021-02-12T02:02:14|00:02:17|0:0|COMPLETED|1|6|6|2800Mc||00:09:00|normal|m1|jobid_1239|
1240|1240|micro|normal|account1|user3|1003|user3|1003|2021-02-12T01:58:41|2021-02-12T01:58:41|2021-02-12T06:09:05|2021-02-12T06:14:37|00:05:32|0:0|COMPLETED|1|6|6|2800Mc||00:07:00|normal|g1|jobid_1240|
1241|1241|micro|normal|account2|user4|1004|user4|1004|2021-02-12T01:59:04|2021-02-12T01:59:04|2021-02-12T02:22:06|2021-02-12T02:30:32|00:08:26|0:0|COMPLETED|1|1|1|2800Mc||00:22:00|normal|g1|jobid_1241|
1242|1242|micro|normal|account2|user4|1004|user4|1004|2021-02-12T02:01:36|2021-02-12T02:01:36|2021-02-12T03:26:55|2021-02-12T03:52:55|00:26:00|0:0|COMPLETED|1|1|1|2800Mc||00:26:00|normal|n4|jobid_1242|
1243|1243|micro|normal|account2|user5|1005|user5|1005|2021-02-12T02:02:35|2021-02-12T02:02:35|2021-02-12T07:13:48|2021-02-12T07:34:48|00:21:00|0:0|COMPLETED|1|12|12|2800Mc||00:21:00|normal|m4|jobid_1243|
1244|1244|micro|normal|account1|user1|1001|user1|1001|2021-02-12T02:02:59|2021-02-12T02:02:59|2021-02-12T06:09:05|2021-02-12T06:13:36|00:04:31|0:0|COMPLETED|1|12|12|2800Mc||00:10:00|normal|n4|jobid_1244|
1245|1245|micro|normal|account2|user5|1005|user5|1005|2021-02-12T02:03:07|2021-02-12T02:03:07|2021-02-12T02:47:15|2021-02-12T02:50:14|00:02:59|0:0|COMPLETED|1|2|2|2800Mc|gpu:2|00:05:00|normal|g1|jobid_1245|
1246|1246|micro|normal|account2|user4|1004|user4|1004|2021-02-12T02:04:07|2021-02-12T02:04:07|2021-02-12T04:52:19|2021-02-12T04:52:19|00:00:00|0:0|COMPLETED|1|1|1|2800Mc|gpu:1|00:09:00|normal|g1|jobid_1246|
1247|1247|micro|normal|account2|user4|1004|user4|1004|2021-02-12T02:05:19|2021-02-12T02:05:19|2021-02-12T02:50:16|2021-02-12T03:05:18|00:15:02|0:0|COMPLETED|2|24|24|2800Mc||00:26:00|normal|b1,g1|jobid_1247|
1248|1248|micro|normal|account1|user3|1003|user3|1003|2021-02-12T02:06:25|2021-02-12T02:06:25|2021-02-12T07:20:50|2021-02-12T07:38:50|00:18:00|0:0|COMPLETED|1|6|6|2800Mc||00:18:00|normal|m1|jobid_1248|
1249|1249|micro|normal|account1|user3|1003|user3|1003|2021-02-12T02:06:31|2021-02-12T02:06:31|2021-02-12T06:56:15|2021-02-12T07:02:39|00:06:24|0:0|COMPLETED|1|6|6|2800Mc||00:12:00|normal|n4|jobid_1249|
1250|1250|micro|normal|account1|user2|1002|user2|1002|2021-02-12T02:07:09|2021-02-12T02:07:09|2021-02-12T06:04:34|2021-02-12T06:08:38|00:04:04|0:0|COMPLETED|1|12|12|2800Mc||00:11:00|normal|n4|jobid_1250|
1251|1251|micro|normal|account1|user3|1003|user3|1003|2021-02-12T02:08:49|2021-02-12T02:08:49|2021-02-12T09:50:37|2021-02-12T09:57:19|00:06:42|0:0|COMPLETED|1|6|6|2800Mc||00:19:00|normal|n1|jobid_1251|
1252|1252|micro|normal|account2|user4|1004|user4|1004|2021-02-12T02:09:22|2021-02-12T02:09:22|2021-02-12T03:41:32|2021-02-12T04:00:33|00:19:01|0:0|COMPLETED|2|24|24|2800Mc||00:28:00|normal|b1,g1|jobid_1252|
1253|1253|micro|normal|account1|user3|1003|user3|1003|2021-02-12T02:09:42|2021-02-12T02:09:42|2021-02-12T02:33:11|2021-02-12T02:56:11|00:23:00|0:0|COMPLETED|4|48|48|2800Mc||00:23:00|normal|m[1-4]|jobid_1253|
1254|1254|micro|normal|account1|user2|1002|user2|1002|2021-02-12T02:10:44|2021-02-12T02:10:44|2021-02-12T03:04:49|2021-02-12T03:14:50|00:10:01|0:0|TIMEOUT|3|36|36|2800Mc||00:10:00|normal|n[1-3]|jobid_1254|
1255|1255|micro|normal|account2|user5|1005|user5|1005|2021-02-12T02:11:30|2021-02-12T02:11:30|2021-02-12T02:11:31|2021-02-12T02:14:03|00:02:32|0:0|COMPLETED|1|1|1|2800Mc||00:05:00|normal|m4|jobid_1255|
1256|1256|micro|normal|account2|user4|1004|user4|1004|2021-02-12T02:11:46|2021-02-12T02:11:46|2021-02-12T03:26:55|2021-02-12T03:41:01|00:14:06|0:0|COMPLETED|1|1|1|2800Mc||00:18:00|normal|n4|jobid_1256|
1257|1257|micro|normal|account2|user4|1004|user4|1004|2021-02-12T02:12:22|2021-02-12T02:12:22|2021-02-12T04:52:49|2021-02-12T05:06:25|00:13:36|0:0|COMPLETED|1|1|1|2800Mc|gpu:1|00:15:00|normal|g1|jobid_1257|
1258|1258|micro|normal|account2|user4|1004|user4|1004|2021-02-12T02:12:30|2021-02-12T02:12:30|2021-02-12T02:20:35|2021-02-12T02:22:23|00:01:48|0:0|COMPLETED|1|6|6|2800Mc||00:10:00|normal|m4|jobid_1258|
1259|1259|micro|normal|account1|user3|1003|user3|1003|2021-02-12T02:12:35|2021-02-12T02:12:35|2021-02-12T07:17:49|2021-02-12T07:29:23|00:11:34|0:0|COMPLETED|1|1|1|2800Mc||00:14:00|normal|m2|jobid_1259|
1260|1260|micro|normal|account1|user1|1001|user1|1001|2021-02-12T02:15:33|2021-02-12T02:15:33|2021-02-12T11:13:45|2021-02-12T11:15:54|00:02:09|0:0|COMPLETED|1|2|2|2800Mc|gpu:2|00:27:00|normal|g1|jobid_1260|
1261|1261|micro|normal|account1|user3|1003|user3|1003|2021-02-12T02:18:30|2021-02-12T02:18:30|2021-02-12T09:19:22|2021-02-12T09:19:22|00:00:00|0:0|COMPLETED|1|12|12|2800Mc||00:23:00|normal|n4|jobid_1261|
1262|1262|micro|normal|account2|user5|1005|user5|1005|2021-02-12T02:18:32|2021-02-12T02:18:32|2021-02-12T06:38:41|2021-02-12T06:41:40|00:02:59|0:0|COMPLETED|1|6|6|500000Mn||00:13:00|normal|b1|jobid_1262|
1263|1263|micro|normal|account1|user1|1001|user1|1001|2021-02-12T02:20:48|2021-02-12T02:20:48|2021-02-12T06:56:15|2021-02-12T07:03:48|00:07:33|0:0|COMPLETED|1|6|6|2800Mc||00:09:00|normal|n4|jobid_1263|
1264|1264|micro|normal|account1|user2|1002|user2|1002|2021-02-12T02:21:27|2021-02-12T02:21:27|2021-02-12T07:17:49|2021-02-12T07:20:20|00:02:31|0:0|COMPLETED|1|6|6|2800Mc||00:06:00|normal|m1|jobid_1264|
1265|1265|micro|normal|account1|user1|1001|user1|1001|2021-02-12T02:22:00|2021-02-12T02:22:00|2021-02-12T03:45:03|2021-02-12T03:50:40|00:05:37|0:0|COMPLETED|2|24|24|2800Mc||00:07:00|normal|m[3-4]|jobid_1265|
1266|1266|micro|normal|account2|user4|1004|user4|1004|2021-02-12T02:22:56|2021-02-12T02:22:56|2021-02-12T02:40:25|2021-02-12T03:04:40|00:24:15|0:0|COMPLETED|4|48|48|2800Mc||00:25:00|normal|n[1-4]|jobid_1266|
1267|1267|micro|normal|account2|user5|1005|user5|1005|2021-02-12T02:23:15|2021-02-12T02:23:15|2021-02-12T03:04:49|2021-02-12T03:09:41|00:04:52|0:0|COMPLETED|1|12|12|2800Mc||00:11:00|normal|n4|jobid_1267|
1268|1268|micro|normal|account1|user1|1001|user1|1001|2021-02-12T02:25:20|2021-02-12T02:25:20|2021-02-12T06:56:45|2021-02-12T07:06:45|00:10:00|0:0|COMPLETED|1|6|6|2800Mc||00:10:00|normal|n1|jobid_1268|
1269|1269|micro|normal|account1|user2|1002|user2|1002|2021-02-12T02:25:32|2021-02-12T02:25:32|2021-02-12T09:29:56|2021-02-12T09:52:56|00:23:00|0:0|COMPLETED|1|12|12|2800Mc||00:23:00|normal|n3|jobid_1269|
1270|1270|micro|normal|account1|user3|1003|user3|1003|2021-02-12T02:26:16|2021-02-12T02:26:16|2021-02-12T09:19:52|2021-02-12T09:20:48|00:00:56|0:0|COMPLETED|1|12|12|2800Mc||00:20:00|normal|n4|jobid_1270|
1271|1271|micro|normal|account2|user4|1004|user4|1004|2021-02-12T02:26:29|2021-02-12T02:26:29|2021-02-12T05:11:54|2021-02-12T05:14:55|00:03:01|0:0|COMPLETED|1|1|1|500000Mn||00:07:00|normal|b1|jobid_1271|
1272|1272|micro|normal|account1|user1|1001|user1|1001|2021-02-12T02:27:03|2021-02-12T02:27:03|2021-02-12T10:13:54|2021-02-12T10:18:56|00:05:02|0:0|COMPLETED|1|1|1|2800Mc||00:11:00|normal|m3|jobid_1272|
1273|1273|micro|normal|account2|user4|1004|user4|1004|2021-02-12T02:27:31|2021-02-12T02:27:31|2021-02-12T02:57:17|2021-02-12T03:16:18|00:19:01|0:0|TIMEOUT|3|36|36|2800Mc||00:19:00|normal|m[1-3]|jobid_1273|
1274|1274|micro|normal|account2|user5|1005|user5|1005|2021-02-12T02:27:51|2021-02-12T02:27:51|2021-02-12T06:52:44|2021-02-12T06:56:00|00:03:16|0:0|COMPLETED|2|24|24|2800Mc||00:28:00|normal|n[3-4]|jobid_1274|
1275|1275|micro|normal|account1|user3|1003|user3|1003|2021-02-12T02:28:53|2021-02-12T02:28:53|2021-02-12T06:29:03|2021-02-12T06:52:20|00:23:17|0:0|COMPLETED|3|36|36|2800Mc||00:30:00|normal|n[1-3]|jobid_1275|
1276|1276|micro|normal|account1|user3|1003|user3|1003|2021-02-12T02:29:42|2021-02-12T02:29:42|2021-02-12T06:17:37|2021-02-12T06:27:42|00:10:05|0:0|COMPLETED|3|36|36|2800Mc||00:17:00|normal|m[1-3]|jobid_1276|
1277|1277|micro|normal|account2|user4|1004|user4|1004|2021-02-12T02:30:15|2021-02-12T02:30:15|2021-02-12T07:37:55|2021-02-12T07:53:20|00:15:25|0:0|COMPLETED|1|12|12|2800Mc|gpu:2|00:16:00|normal|g1|jobid_1277|
1278|1278|micro|normal|account1|user2|1002|user2|1002|2021-02-12T02:31:24|2021-02-12T02:31:24|2021-02-12T10:14:55|2021-02-12T10:41:20|00:26:25|0:0|COMPLETED|1|6|6|2800Mc||00:27:00|normal|n3|jobid_1278|
1279|1279|micro|normal|account1|user1|1001|user1|1001|2021-02-12T02:32:40|2021-02-12T02:32:40|2021-02-12T09:59:44|2021-02-12T10:03:23|00:03:39|0:0|COMPLETED|1|1|1|2800Mc||00:18:00|normal|b1|jobid_1279|
1280|1280|micro|normal|account1|user1|1001|user1|1001|2021-02-12T02:33:17|2021-02-12T02:33:17|2021-02-12T08:01:02|2021-02-12T08:05:32|00:04:30|0:0|COMPLETED|1|12|12|500000Mn||00:16:00|normal|b1|jobid_1280|
1281|1281|micro|normal|account2|user5|1005|user5|1005|2021-02-12T02:33:24|2021-02-12T02:33:24|2021-02-12T07:17:19|2021-02-12T07:17:19|00:00:00|0:0|COMPLETED|1|6|6|2800Mc||00:16:00|normal|m3|jobid_1281|
1282|1282|micro|normal|account2|user4|1004|user4|1004|2021-02-12T02:33:45|2021-02-12T02:33:45|2021-02-12T06:10:36|2021-02-12T06:14:49|00:04:13|0:0|COMPLETED|1|12|12|2800Mc||00:10:00|normal|m4|jobid_1282|
1283|1283|micro|normal|account2|user4|1004|user4|1004|2021-02-12T02:33:54|2021-02-12T02:33:54|2021-02-12T08:55:15|2021-02-12T09:22:15|00:27:00|0:0|COMPLETED|1|12|12|2800Mc||00:27:00|normal|m4|jobid_1283|
1284|1284|micro|normal|account1|user3|1003|user3|1003|2021-02-12T02:33:56|2021-02-12T02:33:56|2021-02-12T06:17:37|2021-02-12T06:27:15|00:09:38|0:0|COMPLETED|1|12|12|2800Mc||00:12:00|normal|m4|jobid_1284|
1285|1285|micro|normal|account1|user1|1001|user1|1001|2021-02-12T02:34:15|2021-02-12T02:34:15|2021-02-12T09:06:19|2021-02-12T09:22:19|00:16:00|0:0|COMPLETED|1|12|12|2800Mc|gpu:2|00:16:00|normal|g1|jobid_1285|
1286|1286|micro|normal|account1|user1|1001|user1|1001|2021-02-12T02:34:38|2021-02-12T02:34:38|2021-02-12T11:28:47|2021-02-12T11:38:32|00:09:45|0:0|COMPLETED|1|1|1|2800Mc|gpu:1|00:22:00|normal|g1|jobid_1286|
1287|1287|micro|normal|account2|user4|1004|user4|1004|2021-02-12T02:36:42|2021-02-12T02:36:42|2021-02-12T07:53:30|2021-02-12T08:14:30|00:21:00|0:0|COMPLETED|1|12|12|2800Mc||00:21:00|normal|g1|jobid_1287|
1288|1288|micro|normal|account2|user4|1004|user4|1004|2021-02-12T02:38:39|2021-02-12T02:38:39|2021-02-12T03:31:58|2021-02-12T03:43:02|00:11:04|0:0|COMPLETED|1|1|1|2800Mc||00:21:00|normal|n4|jobid_1288|
1289|1289|micro|normal|account2|user5|1005|user5|1005|2021-02-12T02:38:45|2021-02-12T02:38:45|2021-02-12T07:37:55|2021-02-12T08:00:55|00:23:00|0:0|COMPLETED|1|12|12|500000Mn||00:23:00|normal|b1|jobid_1289|
1290|1290|micro|normal|account1|user2|1002|user2|1002|2021-02-12T02:39:23|2021-02-12T02:39:23|2021-02-12T06:27:39|2021-02-12T06:46:05|00:18:26|0:0|COMPLETED|3|36|36|2800Mc||00:26:00|normal|g1,m4,n4|jobid_1290|
1291|1291|micro|normal|account2|user4|1004|user4|1004|2021-02-12T02:41:13|2021-02-12T02:41:13|2021-02-12T07:17:49|2021-02-12T07:22:15|00:04:26|0:0|COMPLETED|1|1|1|2800Mc||00:14:00|normal|m2|jobid_1291|
1292|1292|micro|normal|account1|user2|1002|user2|1002|2021-02-12T02:41:15|2021-02-12T02:41:15|2021-02-12T06:20:38|2021-02-12T06:23:49|00:03:11|0:0|COMPLETED|1|12|12|2800Mc||00:06:00|normal|n1|jobid_1292|
1293|1293|micro|normal|account1|user3|1003|user3|1003|2021-02-12T02:42:23|2021-02-12T02:42:23|2021-02-12T09:24:24|2021-02-12T09:45:24|00:21:00|0:0|TIMEOUT|1|12|12|2800Mc||00:21:00|normal|m4|jobid_1293|
1294|1294|micro|normal|account1|user2|1002|user2|1002|2021-02-12T02:43:13|2021-02-12T02:43:13|2021-02-12T06:10:06|2021-02-12T06:11:47|00:01:41|0:0|COMPLETED|1|12|12|2800Mc||00:05:00|normal|m3|jobid_1294|
1295|1295|micro|normal|account1|user2|1002|user2|1002|2021-02-12T02:43:14|2021-02-12T02:43:14|2021-02-12T10:18:28|2021-02-12T10:37:58|00:19:30|0:0|COMPLETED|1|6|6|2800Mc||00:21:00|normal|m4|jobid_1295|
1296|1296|micro|normal|account1|user2|1002|user2|1002|2021-02-12T02:44:17|2021-02-12T02:44:17|2021-02-12T12:23:29|2021-02-12T12:27:23|00:03:54|0:0|COMPLETED|1|2|2|2800Mc|gpu:2|00:12:00|normal|g1|jobid_1296|
1297|1297|micro|normal|account1|user2|1002|user2|1002|2021-02-12T02:45:10|2021-02-12T02:45:10|2021-02-12T06:38:17|2021-02-12T06:47:23|00:09:06|0:0|COMPLETED|3|36|36|2800Mc||00:28:00|normal|m[1-3]|jobid_1297|
1298|1298|micro|normal|account1|user2|1002|user2|1002|2021-02-12T02:45:31|2021-02-12T02:45:31|2021-02-12T06:56:14|2021-02-12T07:08:15|00:12:01|0:0|TIMEOUT|1|12|12|2800Mc||00:12:00|normal|n3|jobid_1298|
1299|1299|micro|normal|account1|user1|1001|user1|1001|2021-02-12T02:47:34|2021-02-12T02:47:34|2021-02-12T09:57:42|2021-02-12T09:58:50|00:01:08|0:0|COMPLETED|1|6|6|2800Mc||00:25:00|normal|n2|jobid_1299|
1300|1300|micro|normal|account1|user3|1003|user3|1003|2021-02-12T02:48:37|2021-02-12T02:48:37|2021-02-12T07:06:46|2021-02-12T07:21:47|00:15:01|0:0|COMPLETED|3|36|36|2800Mc||00:30:00|normal|n[1-2,4]|jobid_1300|
1301|1301|micro|normal|account1|user3|1003|user3|1003|2021-02-12T02:48:46|2021-02-12T02:48:46|2021-02-12T06:04:15|2021-02-12T06:06:31|00:02:16|0:0|COMPLETED|4|48|48|2800Mc||00:30:00|normal|m[1-4]|jobid_1301|
1302|1302|micro|normal|account1|user1|1001|user1|1001|2021-02-12T02:48:53|2021-02-12T02:48:53|2021-02-12T10:04:16|2021-02-12T10:04:16|00:00:00|0:0|COMPLETED|1|12|12|2800Mc||00:24:00|normal|m4|jobid_1302|
1303|1303|micro|normal|account1|user2|1002|user2|1002|2021-02-12T02:50:16|2021-02-12T02:50:16|2021-02-12T10:48:44|2021-02-12T10:53:44|00:05:00|0:0|COMPLETED|1|1|1|2800Mc|gpu:1|00:05:00|normal|g1|jobid_1303|
1304|1304|micro|normal|account1|user1|1001|user1|1001|2021-02-12T02:51:19|2021-02-12T02:51:19|2021-02-12T10:03:17|2021-02-12T10:06:47|00:03:30|0:0|COMPLETED|1|1|1|2800Mc||00:09:00|normal|n1|jobid_1304|
